timestamp,source_ip,dest_ip,protocol,packet_size,label
2026-01-25 15:43:29,192.168.1.66,10.0.0.11,UDP,82,Normal
2026-01-25 15:43:29,192.168.1.145,10.0.0.16,UDP,818,Normal
2026-01-25 15:43:29,192.168.1.177,10.0.0.10,TCP,942,Normal
2026-01-25 15:43:29,192.168.1.114,10.0.0.17,TCP,788,Normal
2026-01-25 15:43:29,192.168.1.181,10.0.0.16,ICMP,248,Normal
2026-01-25 15:43:29,192.168.1.5,10.0.0.15,TCP,964,Normal
2026-01-25 15:43:29,192.168.1.235,10.0.0.9,TCP,826,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.17,UDP,1314,Normal
2026-01-25 15:43:29,192.168.1.211,10.0.0.5,TCP,373,Normal
2026-01-25 15:43:29,192.168.1.224,10.0.0.5,TCP,463,Normal
2026-01-25 15:43:29,192.168.1.6,10.0.0.3,TCP,455,Brute Force
2026-01-25 15:43:29,192.168.1.133,10.0.0.1,UDP,1339,Normal
2026-01-25 15:43:29,192.168.1.75,10.0.0.16,ICMP,729,Normal
2026-01-25 15:43:29,192.168.1.230,10.0.0.5,ICMP,1294,Normal
2026-01-25 15:43:29,192.168.1.72,10.0.0.11,TCP,827,Normal
2026-01-25 15:43:29,192.168.1.244,10.0.0.10,TCP,78,DDoS
2026-01-25 15:43:29,192.168.1.179,10.0.0.5,UDP,751,Normal
2026-01-25 15:43:29,192.168.1.207,10.0.0.18,ICMP,851,Normal
2026-01-25 15:43:29,192.168.1.19,10.0.0.15,UDP,83,DDoS
2026-01-25 15:43:29,192.168.1.61,10.0.0.15,ICMP,212,Normal
2026-01-25 15:43:29,192.168.1.1,10.0.0.8,TCP,1426,Normal
2026-01-25 15:43:29,192.168.1.15,10.0.0.1,ICMP,710,Normal
2026-01-25 15:43:29,192.168.1.23,10.0.0.15,ICMP,1317,Normal
2026-01-25 15:43:29,192.168.1.52,10.0.0.9,TCP,612,Normal
2026-01-25 15:43:29,192.168.1.15,10.0.0.2,UDP,234,Normal
2026-01-25 15:43:29,192.168.1.32,10.0.0.4,ICMP,1031,Normal
2026-01-25 15:43:29,192.168.1.110,10.0.0.4,TCP,960,Normal
2026-01-25 15:43:29,192.168.1.120,10.0.0.2,UDP,315,Normal
2026-01-25 15:43:29,192.168.1.176,10.0.0.18,TCP,42,Port Scan
2026-01-25 15:43:29,192.168.1.94,10.0.0.18,ICMP,43,Port Scan
2026-01-25 15:43:29,192.168.1.22,10.0.0.7,TCP,614,Normal
2026-01-25 15:43:29,192.168.1.131,10.0.0.10,TCP,703,Normal
2026-01-25 15:43:29,192.168.1.111,10.0.0.13,UDP,1475,Normal
2026-01-25 15:43:29,192.168.1.84,10.0.0.10,TCP,1190,Normal
2026-01-25 15:43:29,192.168.1.197,10.0.0.12,TCP,1188,Normal
2026-01-25 15:43:29,192.168.1.7,10.0.0.10,UDP,1303,Normal
2026-01-25 15:43:29,192.168.1.199,10.0.0.15,TCP,211,Normal
2026-01-25 15:43:29,192.168.1.230,10.0.0.7,ICMP,102,Brute Force
2026-01-25 15:43:29,192.168.1.159,10.0.0.3,TCP,992,Normal
2026-01-25 15:43:29,192.168.1.49,10.0.0.11,ICMP,1241,Normal
2026-01-25 15:43:29,192.168.1.177,10.0.0.16,TCP,358,Normal
2026-01-25 15:43:29,192.168.1.206,10.0.0.11,TCP,147,Normal
2026-01-25 15:43:29,192.168.1.32,10.0.0.6,UDP,234,Normal
2026-01-25 15:43:29,192.168.1.107,10.0.0.1,TCP,1030,Normal
2026-01-25 15:43:29,192.168.1.73,10.0.0.2,TCP,1277,Normal
2026-01-25 15:43:29,192.168.1.16,10.0.0.10,TCP,525,Normal
2026-01-25 15:43:29,192.168.1.214,10.0.0.19,ICMP,583,Normal
2026-01-25 15:43:29,192.168.1.178,10.0.0.1,ICMP,1093,Normal
2026-01-25 15:43:29,192.168.1.9,10.0.0.17,ICMP,996,Normal
2026-01-25 15:43:29,192.168.1.227,10.0.0.14,ICMP,1376,Normal
2026-01-25 15:43:29,192.168.1.77,10.0.0.15,ICMP,1071,Normal
2026-01-25 15:43:29,192.168.1.116,10.0.0.7,UDP,96,Normal
2026-01-25 15:43:29,192.168.1.208,10.0.0.5,UDP,231,Brute Force
2026-01-25 15:43:29,192.168.1.39,10.0.0.7,UDP,1248,Normal
2026-01-25 15:43:29,192.168.1.212,10.0.0.9,TCP,1307,Normal
2026-01-25 15:43:29,192.168.1.198,10.0.0.7,ICMP,925,Normal
2026-01-25 15:43:29,192.168.1.85,10.0.0.14,UDP,188,Normal
2026-01-25 15:43:29,192.168.1.20,10.0.0.2,UDP,109,Normal
2026-01-25 15:43:29,192.168.1.1,10.0.0.1,TCP,747,Normal
2026-01-25 15:43:29,192.168.1.115,10.0.0.13,ICMP,360,Normal
2026-01-25 15:43:29,192.168.1.130,10.0.0.3,TCP,993,Normal
2026-01-25 15:43:29,192.168.1.127,10.0.0.2,TCP,1023,Normal
2026-01-25 15:43:29,192.168.1.52,10.0.0.9,TCP,876,Normal
2026-01-25 15:43:29,192.168.1.125,10.0.0.3,TCP,58,Port Scan
2026-01-25 15:43:29,192.168.1.182,10.0.0.19,UDP,420,Normal
2026-01-25 15:43:29,192.168.1.166,10.0.0.10,UDP,236,Normal
2026-01-25 15:43:29,192.168.1.9,10.0.0.2,UDP,278,Normal
2026-01-25 15:43:29,192.168.1.201,10.0.0.8,TCP,652,Normal
2026-01-25 15:43:29,192.168.1.175,10.0.0.12,ICMP,1412,Normal
2026-01-25 15:43:29,192.168.1.10,10.0.0.14,UDP,418,Normal
2026-01-25 15:43:29,192.168.1.77,10.0.0.1,UDP,740,Normal
2026-01-25 15:43:29,192.168.1.5,10.0.0.2,TCP,1438,Normal
2026-01-25 15:43:29,192.168.1.246,10.0.0.1,TCP,1207,Normal
2026-01-25 15:43:29,192.168.1.87,10.0.0.5,TCP,1434,Normal
2026-01-25 15:43:29,192.168.1.42,10.0.0.19,ICMP,1010,Normal
2026-01-25 15:43:29,192.168.1.140,10.0.0.3,ICMP,1293,Normal
2026-01-25 15:43:29,192.168.1.194,10.0.0.2,ICMP,357,Normal
2026-01-25 15:43:29,192.168.1.16,10.0.0.9,UDP,512,Normal
2026-01-25 15:43:29,192.168.1.48,10.0.0.13,TCP,52,Port Scan
2026-01-25 15:43:29,192.168.1.153,10.0.0.2,UDP,788,Normal
2026-01-25 15:43:29,192.168.1.176,10.0.0.4,TCP,193,Normal
2026-01-25 15:43:29,192.168.1.34,10.0.0.1,UDP,246,Normal
2026-01-25 15:43:29,192.168.1.193,10.0.0.4,TCP,81,DDoS
2026-01-25 15:43:29,192.168.1.87,10.0.0.5,ICMP,56,Port Scan
2026-01-25 15:43:29,192.168.1.230,10.0.0.16,TCP,808,Normal
2026-01-25 15:43:29,192.168.1.15,10.0.0.11,ICMP,644,Normal
2026-01-25 15:43:29,192.168.1.174,10.0.0.10,UDP,70,DDoS
2026-01-25 15:43:29,192.168.1.92,10.0.0.9,TCP,1115,Normal
2026-01-25 15:43:29,192.168.1.175,10.0.0.6,ICMP,819,Normal
2026-01-25 15:43:29,192.168.1.49,10.0.0.8,ICMP,45,Port Scan
2026-01-25 15:43:29,192.168.1.16,10.0.0.1,UDP,474,Normal
2026-01-25 15:43:29,192.168.1.223,10.0.0.9,TCP,1460,Normal
2026-01-25 15:43:29,192.168.1.102,10.0.0.5,ICMP,1240,Normal
2026-01-25 15:43:29,192.168.1.191,10.0.0.4,UDP,1209,Normal
2026-01-25 15:43:29,192.168.1.44,10.0.0.13,UDP,172,Normal
2026-01-25 15:43:29,192.168.1.172,10.0.0.18,ICMP,846,Normal
2026-01-25 15:43:29,192.168.1.55,10.0.0.1,UDP,703,Normal
2026-01-25 15:43:29,192.168.1.242,10.0.0.7,TCP,377,Brute Force
2026-01-25 15:43:29,192.168.1.83,10.0.0.7,UDP,95,Normal
2026-01-25 15:43:29,192.168.1.110,10.0.0.11,UDP,817,Normal
2026-01-25 15:43:29,192.168.1.135,10.0.0.14,ICMP,1241,Normal
2026-01-25 15:43:29,192.168.1.146,10.0.0.9,UDP,937,Normal
2026-01-25 15:43:29,192.168.1.82,10.0.0.13,ICMP,1406,Normal
2026-01-25 15:43:29,192.168.1.4,10.0.0.18,UDP,1109,Normal
2026-01-25 15:43:29,192.168.1.68,10.0.0.19,ICMP,1021,Normal
2026-01-25 15:43:29,192.168.1.194,10.0.0.13,UDP,140,Normal
2026-01-25 15:43:29,192.168.1.73,10.0.0.5,TCP,1336,Normal
2026-01-25 15:43:29,192.168.1.231,10.0.0.8,TCP,1216,Normal
2026-01-25 15:43:29,192.168.1.152,10.0.0.17,TCP,300,Normal
2026-01-25 15:43:29,192.168.1.6,10.0.0.2,UDP,707,Normal
2026-01-25 15:43:29,192.168.1.133,10.0.0.5,ICMP,475,Normal
2026-01-25 15:43:29,192.168.1.30,10.0.0.14,UDP,770,Normal
2026-01-25 15:43:29,192.168.1.18,10.0.0.16,ICMP,1097,Normal
2026-01-25 15:43:29,192.168.1.249,10.0.0.12,TCP,1184,Normal
2026-01-25 15:43:29,192.168.1.164,10.0.0.3,ICMP,692,Normal
2026-01-25 15:43:29,192.168.1.75,10.0.0.2,UDP,392,Normal
2026-01-25 15:43:29,192.168.1.25,10.0.0.1,ICMP,90,DDoS
2026-01-25 15:43:29,192.168.1.246,10.0.0.5,ICMP,1417,Normal
2026-01-25 15:43:29,192.168.1.238,10.0.0.17,UDP,1450,Normal
2026-01-25 15:43:29,192.168.1.180,10.0.0.3,UDP,76,DDoS
2026-01-25 15:43:29,192.168.1.37,10.0.0.1,ICMP,630,Normal
2026-01-25 15:43:29,192.168.1.55,10.0.0.16,ICMP,51,Normal
2026-01-25 15:43:29,192.168.1.131,10.0.0.7,TCP,100,DDoS
2026-01-25 15:43:29,192.168.1.47,10.0.0.3,UDP,866,Normal
2026-01-25 15:43:29,192.168.1.128,10.0.0.5,ICMP,52,Port Scan
2026-01-25 15:43:29,192.168.1.32,10.0.0.12,ICMP,1104,Normal
2026-01-25 15:43:29,192.168.1.198,10.0.0.7,ICMP,775,Normal
2026-01-25 15:43:29,192.168.1.106,10.0.0.15,TCP,1204,Normal
2026-01-25 15:43:29,192.168.1.141,10.0.0.14,UDP,992,Normal
2026-01-25 15:43:29,192.168.1.157,10.0.0.3,ICMP,857,Normal
2026-01-25 15:43:29,192.168.1.19,10.0.0.1,ICMP,559,Normal
2026-01-25 15:43:29,192.168.1.143,10.0.0.16,TCP,50,DDoS
2026-01-25 15:43:29,192.168.1.169,10.0.0.10,TCP,199,Normal
2026-01-25 15:43:29,192.168.1.246,10.0.0.19,TCP,339,Normal
2026-01-25 15:43:29,192.168.1.184,10.0.0.16,ICMP,432,Normal
2026-01-25 15:43:29,192.168.1.13,10.0.0.9,TCP,184,Normal
2026-01-25 15:43:29,192.168.1.248,10.0.0.11,ICMP,89,Normal
2026-01-25 15:43:29,192.168.1.163,10.0.0.17,TCP,1451,Normal
2026-01-25 15:43:29,192.168.1.180,10.0.0.5,ICMP,1416,Normal
2026-01-25 15:43:29,192.168.1.191,10.0.0.6,UDP,633,Normal
2026-01-25 15:43:29,192.168.1.164,10.0.0.2,TCP,310,Brute Force
2026-01-25 15:43:29,192.168.1.53,10.0.0.1,UDP,445,Normal
2026-01-25 15:43:29,192.168.1.178,10.0.0.4,TCP,1065,Normal
2026-01-25 15:43:29,192.168.1.83,10.0.0.19,ICMP,488,Normal
2026-01-25 15:43:29,192.168.1.42,10.0.0.14,ICMP,1475,Normal
2026-01-25 15:43:29,192.168.1.205,10.0.0.8,TCP,623,Normal
2026-01-25 15:43:29,192.168.1.161,10.0.0.5,UDP,1378,Normal
2026-01-25 15:43:29,192.168.1.73,10.0.0.4,TCP,88,DDoS
2026-01-25 15:43:29,192.168.1.44,10.0.0.1,TCP,1351,Normal
2026-01-25 15:43:29,192.168.1.180,10.0.0.5,TCP,501,Normal
2026-01-25 15:43:29,192.168.1.246,10.0.0.19,UDP,1497,Normal
2026-01-25 15:43:29,192.168.1.20,10.0.0.13,UDP,49,Port Scan
2026-01-25 15:43:29,192.168.1.173,10.0.0.13,TCP,464,Normal
2026-01-25 15:43:29,192.168.1.193,10.0.0.2,UDP,1065,Normal
2026-01-25 15:43:29,192.168.1.60,10.0.0.6,ICMP,334,Normal
2026-01-25 15:43:29,192.168.1.216,10.0.0.17,UDP,79,DDoS
2026-01-25 15:43:29,192.168.1.178,10.0.0.6,ICMP,50,Port Scan
2026-01-25 15:43:29,192.168.1.217,10.0.0.14,UDP,1281,Normal
2026-01-25 15:43:29,192.168.1.43,10.0.0.10,UDP,1354,Normal
2026-01-25 15:43:29,192.168.1.94,10.0.0.18,TCP,1229,Normal
2026-01-25 15:43:29,192.168.1.68,10.0.0.4,UDP,826,Normal
2026-01-25 15:43:29,192.168.1.168,10.0.0.11,TCP,275,Normal
2026-01-25 15:43:29,192.168.1.17,10.0.0.8,ICMP,1225,Normal
2026-01-25 15:43:29,192.168.1.184,10.0.0.5,TCP,294,Brute Force
2026-01-25 15:43:29,192.168.1.246,10.0.0.17,ICMP,191,Normal
2026-01-25 15:43:29,192.168.1.223,10.0.0.3,UDP,1007,Normal
2026-01-25 15:43:29,192.168.1.242,10.0.0.3,TCP,519,Normal
2026-01-25 15:43:29,192.168.1.221,10.0.0.8,TCP,1222,Normal
2026-01-25 15:43:29,192.168.1.180,10.0.0.14,UDP,1061,Normal
2026-01-25 15:43:29,192.168.1.78,10.0.0.15,TCP,1431,Normal
2026-01-25 15:43:29,192.168.1.53,10.0.0.3,TCP,51,DDoS
2026-01-25 15:43:29,192.168.1.208,10.0.0.19,TCP,229,Normal
2026-01-25 15:43:29,192.168.1.114,10.0.0.4,TCP,1219,Normal
2026-01-25 15:43:29,192.168.1.55,10.0.0.14,ICMP,41,Port Scan
2026-01-25 15:43:29,192.168.1.46,10.0.0.14,TCP,1427,Normal
2026-01-25 15:43:29,192.168.1.51,10.0.0.14,TCP,120,Normal
2026-01-25 15:43:29,192.168.1.145,10.0.0.9,TCP,446,Normal
2026-01-25 15:43:29,192.168.1.91,10.0.0.10,UDP,1170,Normal
2026-01-25 15:43:29,192.168.1.35,10.0.0.18,ICMP,255,Brute Force
2026-01-25 15:43:29,192.168.1.208,10.0.0.10,TCP,1296,Normal
2026-01-25 15:43:29,192.168.1.236,10.0.0.4,TCP,201,Normal
2026-01-25 15:43:29,192.168.1.213,10.0.0.15,TCP,1031,Normal
2026-01-25 15:43:29,192.168.1.22,10.0.0.11,UDP,63,DDoS
2026-01-25 15:43:29,192.168.1.107,10.0.0.7,ICMP,365,Normal
2026-01-25 15:43:29,192.168.1.116,10.0.0.19,UDP,709,Normal
2026-01-25 15:43:29,192.168.1.170,10.0.0.12,TCP,267,Normal
2026-01-25 15:43:29,192.168.1.250,10.0.0.14,UDP,89,DDoS
2026-01-25 15:43:29,192.168.1.240,10.0.0.19,TCP,1069,Normal
2026-01-25 15:43:29,192.168.1.160,10.0.0.11,ICMP,221,Normal
2026-01-25 15:43:29,192.168.1.103,10.0.0.17,ICMP,1140,Normal
2026-01-25 15:43:29,192.168.1.241,10.0.0.7,UDP,622,Normal
2026-01-25 15:43:29,192.168.1.107,10.0.0.12,UDP,542,Normal
2026-01-25 15:43:29,192.168.1.205,10.0.0.1,TCP,118,Normal
2026-01-25 15:43:29,192.168.1.3,10.0.0.1,ICMP,771,Normal
2026-01-25 15:43:29,192.168.1.176,10.0.0.2,ICMP,1180,Normal
2026-01-25 15:43:29,192.168.1.248,10.0.0.7,ICMP,441,Normal
2026-01-25 15:43:29,192.168.1.14,10.0.0.3,TCP,1128,Normal
2026-01-25 15:43:29,192.168.1.54,10.0.0.7,TCP,824,Normal
2026-01-25 15:43:29,192.168.1.252,10.0.0.16,ICMP,1228,Normal
2026-01-25 15:43:29,192.168.1.39,10.0.0.4,ICMP,94,DDoS
2026-01-25 15:43:29,192.168.1.32,10.0.0.13,ICMP,319,Normal
2026-01-25 15:43:29,192.168.1.123,10.0.0.14,UDP,243,Normal
2026-01-25 15:43:29,192.168.1.119,10.0.0.12,UDP,256,Brute Force
2026-01-25 15:43:29,192.168.1.146,10.0.0.15,TCP,570,Normal
2026-01-25 15:43:29,192.168.1.190,10.0.0.18,UDP,455,Normal
2026-01-25 15:43:29,192.168.1.55,10.0.0.18,TCP,557,Normal
2026-01-25 15:43:29,192.168.1.16,10.0.0.4,UDP,1428,Normal
2026-01-25 15:43:29,192.168.1.12,10.0.0.19,ICMP,67,Normal
2026-01-25 15:43:29,192.168.1.17,10.0.0.12,ICMP,793,Normal
2026-01-25 15:43:29,192.168.1.10,10.0.0.15,UDP,105,Normal
2026-01-25 15:43:29,192.168.1.93,10.0.0.4,TCP,1142,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.8,TCP,394,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.14,UDP,453,Normal
2026-01-25 15:43:29,192.168.1.140,10.0.0.5,ICMP,54,Normal
2026-01-25 15:43:29,192.168.1.136,10.0.0.1,TCP,952,Normal
2026-01-25 15:43:29,192.168.1.142,10.0.0.11,ICMP,762,Normal
2026-01-25 15:43:29,192.168.1.165,10.0.0.6,UDP,436,Brute Force
2026-01-25 15:43:29,192.168.1.234,10.0.0.2,TCP,1101,Normal
2026-01-25 15:43:29,192.168.1.50,10.0.0.6,UDP,801,Normal
2026-01-25 15:43:29,192.168.1.56,10.0.0.1,UDP,1161,Normal
2026-01-25 15:43:29,192.168.1.17,10.0.0.13,TCP,246,Normal
2026-01-25 15:43:29,192.168.1.150,10.0.0.10,UDP,448,Normal
2026-01-25 15:43:29,192.168.1.195,10.0.0.13,ICMP,1308,Normal
2026-01-25 15:43:29,192.168.1.150,10.0.0.7,TCP,345,Normal
2026-01-25 15:43:29,192.168.1.244,10.0.0.16,TCP,1043,Normal
2026-01-25 15:43:29,192.168.1.110,10.0.0.6,TCP,47,Port Scan
2026-01-25 15:43:29,192.168.1.88,10.0.0.16,UDP,909,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.12,TCP,275,Brute Force
2026-01-25 15:43:29,192.168.1.32,10.0.0.17,ICMP,322,Normal
2026-01-25 15:43:29,192.168.1.188,10.0.0.14,ICMP,459,Normal
2026-01-25 15:43:29,192.168.1.148,10.0.0.13,ICMP,1264,Normal
2026-01-25 15:43:29,192.168.1.168,10.0.0.19,UDP,482,Normal
2026-01-25 15:43:29,192.168.1.182,10.0.0.3,TCP,1252,Normal
2026-01-25 15:43:29,192.168.1.123,10.0.0.15,TCP,69,Normal
2026-01-25 15:43:29,192.168.1.212,10.0.0.2,TCP,92,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.4,ICMP,927,Normal
2026-01-25 15:43:29,192.168.1.96,10.0.0.10,UDP,528,Normal
2026-01-25 15:43:29,192.168.1.147,10.0.0.10,UDP,92,DDoS
2026-01-25 15:43:29,192.168.1.218,10.0.0.3,TCP,1388,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.11,UDP,543,Normal
2026-01-25 15:43:29,192.168.1.152,10.0.0.4,TCP,149,Normal
2026-01-25 15:43:29,192.168.1.104,10.0.0.4,UDP,55,Port Scan
2026-01-25 15:43:29,192.168.1.76,10.0.0.10,TCP,676,Normal
2026-01-25 15:43:29,192.168.1.56,10.0.0.12,TCP,784,Normal
2026-01-25 15:43:29,192.168.1.126,10.0.0.6,UDP,990,Normal
2026-01-25 15:43:29,192.168.1.252,10.0.0.2,UDP,86,Normal
2026-01-25 15:43:29,192.168.1.64,10.0.0.3,ICMP,459,Normal
2026-01-25 15:43:29,192.168.1.67,10.0.0.8,TCP,1373,Normal
2026-01-25 15:43:29,192.168.1.252,10.0.0.3,UDP,1088,Normal
2026-01-25 15:43:29,192.168.1.183,10.0.0.3,ICMP,180,Normal
2026-01-25 15:43:29,192.168.1.196,10.0.0.17,ICMP,1437,Normal
2026-01-25 15:43:29,192.168.1.240,10.0.0.8,UDP,1128,Normal
2026-01-25 15:43:29,192.168.1.69,10.0.0.18,UDP,966,Normal
2026-01-25 15:43:29,192.168.1.194,10.0.0.11,ICMP,1488,Normal
2026-01-25 15:43:29,192.168.1.226,10.0.0.4,ICMP,1441,Normal
2026-01-25 15:43:29,192.168.1.2,10.0.0.12,UDP,1178,Normal
2026-01-25 15:43:29,192.168.1.18,10.0.0.11,TCP,206,Normal
2026-01-25 15:43:29,192.168.1.33,10.0.0.3,TCP,514,Normal
2026-01-25 15:43:29,192.168.1.46,10.0.0.15,ICMP,309,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.10,UDP,386,Normal
2026-01-25 15:43:29,192.168.1.187,10.0.0.7,UDP,393,Normal
2026-01-25 15:43:29,192.168.1.122,10.0.0.11,UDP,113,Brute Force
2026-01-25 15:43:29,192.168.1.168,10.0.0.15,UDP,361,Normal
2026-01-25 15:43:29,192.168.1.20,10.0.0.18,TCP,629,Normal
2026-01-25 15:43:29,192.168.1.70,10.0.0.17,ICMP,968,Normal
2026-01-25 15:43:29,192.168.1.66,10.0.0.7,ICMP,59,DDoS
2026-01-25 15:43:29,192.168.1.66,10.0.0.11,TCP,774,Normal
2026-01-25 15:43:29,192.168.1.12,10.0.0.10,TCP,143,Normal
2026-01-25 15:43:29,192.168.1.151,10.0.0.12,ICMP,59,Port Scan
2026-01-25 15:43:29,192.168.1.129,10.0.0.14,ICMP,71,Normal
2026-01-25 15:43:29,192.168.1.141,10.0.0.7,ICMP,968,Normal
2026-01-25 15:43:29,192.168.1.101,10.0.0.8,TCP,906,Normal
2026-01-25 15:43:29,192.168.1.111,10.0.0.15,UDP,982,Normal
2026-01-25 15:43:29,192.168.1.99,10.0.0.9,TCP,615,Normal
2026-01-25 15:43:29,192.168.1.136,10.0.0.2,TCP,984,Normal
2026-01-25 15:43:29,192.168.1.239,10.0.0.8,ICMP,809,Normal
2026-01-25 15:43:29,192.168.1.67,10.0.0.16,UDP,268,Normal
2026-01-25 15:43:29,192.168.1.64,10.0.0.7,ICMP,302,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.13,TCP,93,Normal
2026-01-25 15:43:29,192.168.1.200,10.0.0.16,UDP,1260,Normal
2026-01-25 15:43:29,192.168.1.129,10.0.0.19,ICMP,55,Port Scan
2026-01-25 15:43:29,192.168.1.166,10.0.0.8,ICMP,463,Normal
2026-01-25 15:43:29,192.168.1.186,10.0.0.4,ICMP,1363,Normal
2026-01-25 15:43:29,192.168.1.150,10.0.0.2,TCP,1211,Normal
2026-01-25 15:43:29,192.168.1.175,10.0.0.16,ICMP,56,Port Scan
2026-01-25 15:43:29,192.168.1.64,10.0.0.15,ICMP,187,Brute Force
2026-01-25 15:43:29,192.168.1.46,10.0.0.1,TCP,838,Normal
2026-01-25 15:43:29,192.168.1.229,10.0.0.13,UDP,1140,Normal
2026-01-25 15:43:29,192.168.1.94,10.0.0.7,ICMP,273,Normal
2026-01-25 15:43:29,192.168.1.17,10.0.0.14,TCP,1420,Normal
2026-01-25 15:43:29,192.168.1.191,10.0.0.18,ICMP,40,Port Scan
2026-01-25 15:43:29,192.168.1.209,10.0.0.4,ICMP,139,Brute Force
2026-01-25 15:43:29,192.168.1.103,10.0.0.9,UDP,42,Port Scan
2026-01-25 15:43:29,192.168.1.136,10.0.0.12,UDP,57,Port Scan
2026-01-25 15:43:29,192.168.1.99,10.0.0.14,ICMP,435,Normal
2026-01-25 15:43:29,192.168.1.68,10.0.0.10,ICMP,596,Normal
2026-01-25 15:43:29,192.168.1.216,10.0.0.10,UDP,67,DDoS
2026-01-25 15:43:29,192.168.1.241,10.0.0.5,TCP,1122,Normal
2026-01-25 15:43:29,192.168.1.102,10.0.0.9,UDP,138,Normal
2026-01-25 15:43:29,192.168.1.197,10.0.0.19,UDP,167,Normal
2026-01-25 15:43:29,192.168.1.58,10.0.0.18,UDP,442,Brute Force
2026-01-25 15:43:29,192.168.1.41,10.0.0.17,UDP,395,Brute Force
2026-01-25 15:43:29,192.168.1.212,10.0.0.10,TCP,155,Normal
2026-01-25 15:43:29,192.168.1.215,10.0.0.17,ICMP,134,Normal
2026-01-25 15:43:29,192.168.1.49,10.0.0.9,TCP,570,Normal
2026-01-25 15:43:29,192.168.1.198,10.0.0.14,UDP,268,Brute Force
2026-01-25 15:43:29,192.168.1.248,10.0.0.12,TCP,57,Port Scan
2026-01-25 15:43:29,192.168.1.87,10.0.0.5,ICMP,716,Normal
2026-01-25 15:43:29,192.168.1.142,10.0.0.10,UDP,1220,Normal
2026-01-25 15:43:29,192.168.1.162,10.0.0.3,TCP,272,Normal
2026-01-25 15:43:29,192.168.1.243,10.0.0.17,UDP,527,Normal
2026-01-25 15:43:29,192.168.1.157,10.0.0.12,ICMP,42,Port Scan
2026-01-25 15:43:29,192.168.1.54,10.0.0.1,ICMP,1118,Normal
2026-01-25 15:43:29,192.168.1.22,10.0.0.12,TCP,439,Normal
2026-01-25 15:43:29,192.168.1.244,10.0.0.14,UDP,848,Normal
2026-01-25 15:43:29,192.168.1.52,10.0.0.7,TCP,157,Brute Force
2026-01-25 15:43:29,192.168.1.94,10.0.0.4,TCP,1215,Normal
2026-01-25 15:43:29,192.168.1.34,10.0.0.4,ICMP,409,Normal
2026-01-25 15:43:29,192.168.1.234,10.0.0.2,UDP,602,Normal
2026-01-25 15:43:29,192.168.1.20,10.0.0.16,UDP,134,Normal
2026-01-25 15:43:29,192.168.1.135,10.0.0.7,UDP,748,Normal
2026-01-25 15:43:29,192.168.1.224,10.0.0.19,TCP,507,Normal
2026-01-25 15:43:29,192.168.1.197,10.0.0.15,TCP,88,DDoS
2026-01-25 15:43:29,192.168.1.51,10.0.0.6,ICMP,1148,Normal
2026-01-25 15:43:29,192.168.1.54,10.0.0.7,ICMP,859,Normal
2026-01-25 15:43:29,192.168.1.247,10.0.0.18,UDP,738,Normal
2026-01-25 15:43:29,192.168.1.113,10.0.0.6,UDP,1479,Normal
2026-01-25 15:43:29,192.168.1.192,10.0.0.6,TCP,675,Normal
2026-01-25 15:43:29,192.168.1.13,10.0.0.19,TCP,402,Normal
2026-01-25 15:43:29,192.168.1.36,10.0.0.10,TCP,208,Normal
2026-01-25 15:43:29,192.168.1.157,10.0.0.10,UDP,1444,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.13,ICMP,915,Normal
2026-01-25 15:43:29,192.168.1.253,10.0.0.15,UDP,67,DDoS
2026-01-25 15:43:29,192.168.1.241,10.0.0.18,TCP,499,Brute Force
2026-01-25 15:43:29,192.168.1.59,10.0.0.11,TCP,271,Normal
2026-01-25 15:43:29,192.168.1.224,10.0.0.14,TCP,1254,Normal
2026-01-25 15:43:29,192.168.1.195,10.0.0.17,ICMP,431,Normal
2026-01-25 15:43:29,192.168.1.190,10.0.0.4,ICMP,695,Normal
2026-01-25 15:43:29,192.168.1.196,10.0.0.3,ICMP,274,Normal
2026-01-25 15:43:29,192.168.1.22,10.0.0.8,ICMP,165,Normal
2026-01-25 15:43:29,192.168.1.221,10.0.0.3,ICMP,772,Normal
2026-01-25 15:43:29,192.168.1.52,10.0.0.8,UDP,255,Normal
2026-01-25 15:43:29,192.168.1.179,10.0.0.11,TCP,1326,Normal
2026-01-25 15:43:29,192.168.1.76,10.0.0.8,ICMP,178,Normal
2026-01-25 15:43:29,192.168.1.86,10.0.0.6,ICMP,1141,Normal
2026-01-25 15:43:29,192.168.1.32,10.0.0.5,ICMP,696,Normal
2026-01-25 15:43:29,192.168.1.125,10.0.0.1,UDP,131,Normal
2026-01-25 15:43:29,192.168.1.213,10.0.0.3,ICMP,430,Normal
2026-01-25 15:43:29,192.168.1.153,10.0.0.3,ICMP,829,Normal
2026-01-25 15:43:29,192.168.1.71,10.0.0.2,TCP,1500,Normal
